pairID,gold_label,Sentence1,Sentence2,Explanation_1,Sentence1_marked_1,Sentence2_marked_1,Sentence1_Highlighted_1,Sentence2_Highlighted_1,Explanation_2,Sentence1_marked_2,Sentence2_marked_2,Sentence1_Highlighted_2,Sentence2_Highlighted_2,Explanation_3,Sentence1_marked_3,Sentence2_marked_3,Sentence1_Highlighted_3,Sentence2_Highlighted_3
15373,neutral,"the chaplains waited , or the directors arrived .",the chaplains waited .,directors arrived not know chaplains waited,,,,,,,,,,,,,,
15374,neutral,"the nurses danced , or the artist panicked .",the nurses danced .,artist panicked not know nurses danced,,,,,,,,,,,,,,
15375,neutral,"the directors smiled , or the bankers waited .",the directors smiled .,bankers waited not know directors smiled,,,,,,,,,,,,,,
15376,neutral,"the bankers existed , or the doctor waited .",the bankers existed .,doctor waited not know bankers existed,,,,,,,,,,,,,,
15377,neutral,"the director agreed , or the essayist waited .",the director agreed .,essayist waited not know director agreed,,,,,,,,,,,,,,
15378,neutral,"the authors slept , or the photographer panicked .",the authors slept .,photographer panicked not know authors slept,,,,,,,,,,,,,,
15379,neutral,"the doctors listened , or the artist yelled .",the doctors listened .,artist yelled not know doctors listened,,,,,,,,,,,,,,
15380,neutral,"the musician listened , or the chaplain existed .",the musician listened .,chaplain existed not know musician listened,,,,,,,,,,,,,,
15381,neutral,"the designers danced , or the counselor agreed .",the designers danced .,counselor agreed not know designers danced,,,,,,,,,,,,,,
15382,neutral,"the authors panicked , or the curator waited .",the authors panicked .,curator waited not know authors panicked,,,,,,,,,,,,,,
15383,neutral,"the photographer waited , or the tourist arrived .",the photographer waited .,tourist arrived not know photographer waited,,,,,,,,,,,,,,
15384,neutral,"the colorist panicked , or the author existed .",the colorist panicked .,author existed not know colorist panicked,,,,,,,,,,,,,,
15385,neutral,"the lawyers appeared , or the officer danced .",the lawyers appeared .,officer danced not know lawyers appeared,,,,,,,,,,,,,,
15386,neutral,"the directors waited , or the analyst shouted .",the directors waited .,analyst shouted not know directors waited,,,,,,,,,,,,,,
15387,neutral,"the colorist appeared , or the illustrators smiled .",the colorist appeared .,illustrators smiled not know colorist appeared,,,,,,,,,,,,,,
15388,neutral,"the lawyers shouted , or the potters panicked .",the lawyers shouted .,potters panicked not know lawyers shouted,,,,,,,,,,,,,,
15389,neutral,"the photographer agreed , or the musician listened .",the photographer agreed .,musician listened not know photographer agreed,,,,,,,,,,,,,,
15390,neutral,"the judge agreed , or the psychotherapists danced .",the judge agreed .,psychotherapists danced not know judge agreed,,,,,,,,,,,,,,
15391,neutral,"the illustrators existed , or the tourist arrived .",the illustrators existed .,tourist arrived not know illustrators existed,,,,,,,,,,,,,,
15392,neutral,"the artist existed , or the analysts smiled .",the artist existed .,analysts smiled not know artist existed,,,,,,,,,,,,,,
15393,neutral,"the banker slept , or the analyst existed .",the banker slept .,analyst existed not know banker slept,,,,,,,,,,,,,,
15394,neutral,"the artists panicked , or the designers agreed .",the artists panicked .,designers agreed not know artists panicked,,,,,,,,,,,,,,
15395,neutral,"the doctor agreed , or the judge appeared .",the doctor agreed .,judge appeared not know doctor agreed,,,,,,,,,,,,,,
15396,neutral,"the potters listened , or the officers smiled .",the potters listened .,officers smiled not know potters listened,,,,,,,,,,,,,,
15397,neutral,"the sculptor existed , or the curators danced .",the sculptor existed .,curators danced not know sculptor existed,,,,,,,,,,,,,,
15398,neutral,"the officer agreed , or the musicians existed .",the officer agreed .,musicians existed not know officer agreed,,,,,,,,,,,,,,
15399,neutral,"the musician agreed , or the analyst slept .",the musician agreed .,analyst slept not know musician agreed,,,,,,,,,,,,,,
15400,neutral,"the sculptors slept , or the doctors panicked .",the sculptors slept .,doctors panicked not know sculptors slept,,,,,,,,,,,,,,
15401,neutral,"the doctors agreed , or the tourists shouted .",the doctors agreed .,tourists shouted not know doctors agreed,,,,,,,,,,,,,,
15402,neutral,"the illustrator existed , or the banker shouted .",the illustrator existed .,banker shouted not know illustrator existed,,,,,,,,,,,,,,
15403,neutral,"the counselors listened , or the director danced .",the counselors listened .,director danced not know counselors listened,,,,,,,,,,,,,,
15404,neutral,"the curator panicked , or the judges danced .",the curator panicked .,judges danced not know curator panicked,,,,,,,,,,,,,,
15405,neutral,"the administrators waited , or the therapists listened .",the administrators waited .,therapists listened not know administrators waited,,,,,,,,,,,,,,
15406,neutral,"the photographer danced , or the chaplain listened .",the photographer danced .,chaplain listened not know photographer danced,,,,,,,,,,,,,,
15407,neutral,"the judges panicked , or the banker listened .",the judges panicked .,banker listened not know judges panicked,,,,,,,,,,,,,,
15408,neutral,"the nurse listened , or the musician arrived .",the nurse listened .,musician arrived not know nurse listened,,,,,,,,,,,,,,
15409,neutral,"the photographers listened , or the musician arrived .",the photographers listened .,musician arrived not know photographers listened,,,,,,,,,,,,,,
15410,neutral,"the nurse yelled , or the illustrators danced .",the nurse yelled .,illustrators danced not know nurse yelled,,,,,,,,,,,,,,
15411,neutral,"the planner agreed , or the lawyer arrived .",the planner agreed .,lawyer arrived not know planner agreed,,,,,,,,,,,,,,
15412,neutral,"the tourist existed , or the sculptor appeared .",the tourist existed .,sculptor appeared not know tourist existed,,,,,,,,,,,,,,
15413,neutral,"the illustrator smiled , or the therapist panicked .",the illustrator smiled .,therapist panicked not know illustrator smiled,,,,,,,,,,,,,,
15414,neutral,"the artists shouted , or the doctor waited .",the artists shouted .,doctor waited not know artists shouted,,,,,,,,,,,,,,
15415,neutral,"the authors waited , or the artists existed .",the authors waited .,artists existed not know authors waited,,,,,,,,,,,,,,
15416,neutral,"the analyst panicked , or the artists shouted .",the analyst panicked .,artists shouted not know analyst panicked,,,,,,,,,,,,,,
15417,neutral,"the planners arrived , or the musician existed .",the planners arrived .,musician existed not know planners arrived,,,,,,,,,,,,,,
15418,neutral,"the essayists shouted , or the judges smiled .",the essayists shouted .,judges smiled not know essayists shouted,,,,,,,,,,,,,,
15419,neutral,"the planner listened , or the essayist slept .",the planner listened .,essayist slept not know planner listened,,,,,,,,,,,,,,
15420,neutral,"the colorist yelled , or the artist panicked .",the colorist yelled .,artist panicked not know colorist yelled,,,,,,,,,,,,,,
15421,neutral,"the doctor arrived , or the director smiled .",the doctor arrived .,director smiled not know doctor arrived,,,,,,,,,,,,,,
15422,neutral,"the designers appeared , or the planner yelled .",the designers appeared .,planner yelled not know designers appeared,,,,,,,,,,,,,,
15423,neutral,"the analyst existed , or the chaplain appeared .",the analyst existed .,chaplain appeared not know analyst existed,,,,,,,,,,,,,,
15520,neutral,"the potter appeared , or the authors recommended the curators .",the potter appeared .,authors recommended curators not know potter appeared,,,,,,,,,,,,,,
15521,neutral,"the designers agreed , or the tourists disturbed the potter .",the designers agreed .,tourists disturbed potter not know designers agreed,,,,,,,,,,,,,,
15522,neutral,"the administrator waited , or the analysts expected the counselors .",the administrator waited .,analysts expected counselors not know administrator waited,,,,,,,,,,,,,,
15523,neutral,"the artists arrived , or the illustrator needed the therapist .",the artists arrived .,illustrator needed therapist not know artists arrived,,,,,,,,,,,,,,
15524,neutral,"the lawyer agreed , or the artists expected the analyst .",the lawyer agreed .,artists expected analyst not know lawyer agreed,,,,,,,,,,,,,,
15525,neutral,"the administrator shouted , or the essayists recommended the author .",the administrator shouted .,essayists recommended author not know administrator shouted,,,,,,,,,,,,,,
